t,"counter Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[0],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[0].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[1],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[1].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[2],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[2].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[3],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[3].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)",t.loRaGW[4],"Gateway / Received RSSI LoRaNetworkTest.loRaGW[4].packetForwarder($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","SF Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","TP Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","X Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","Y Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)","Z Vector LoRaNetworkTest.loRaNodes[0].SimpleLoRaApp($0=""avg"", #0 - General-0-20210629-17:18:18-25864)"
149821.67117132986,423.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4070.287545329,3470.2026276376,1.2930568726983
149897.90879366233,424.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3965.3652096053,3478.6396844396,1.3456709154112
150093.89490450543,425.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3695.6385328027,3500.3290537957,1.4809272533131
150237.42716128257,426.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3498.1016845642,3516.2134658,1.5799834942832
150514.21308403776,427.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3117.1739401985,3546.8447798526,1.77100238911
150640.4157206305,428.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3139.4992280283,3471.6721358888,1.7433029840962
150741.5403383039,429.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3227.9695662951,3379.3393816764,1.6797713198421
151124.3550071606,430.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3562.8805308696,3029.806957805,1.4392675377473
151490.96695607444,431.0,151491.4605249384,-130.28420184667,151491.4605248953,-129.82184332166,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3883.6163109325,2695.0685751125,1.2089431341965
151608.37404884392,432.0,151608.86761798468,-132.7946721065,151608.86761744187,-126.95958784632,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3944.8885580739,2568.0508091771,1.1509187869399
151668.8058837714,433.0,,-1000.0,151669.29945266925,-130.6316643365,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3893.8308376599,2463.1746874511,1.1524158376031
151772.9093114658,434.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3805.8758101196,2282.5089213351,1.1549947449896
151903.1183643946,435.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3695.8646309491,2056.5382801794,1.1582203552871
151983.2052552179,436.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3628.2007235832,1917.5518912881,1.1602043118088
152037.32464953064,437.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3582.4762654874,1823.6306626427,1.1615449872202
152199.01312820576,438.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3445.8687117326,1543.0292115766,1.1655504231717
152442.58254366243,439.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3240.0814949336,1120.3279036511,1.1715842587384
152701.93940342704,440.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3020.9557634511,670.22835549397,1.1780091895615
152759.29376835548,441.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2972.4981395423,570.69301348464,1.1794300034447
152898.6590579242,442.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2854.7510282928,328.83222784508,1.1828824370739
152965.94146508814,443.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2805.2870661084,358.51454329379,1.1932664611337
153207.27816303735,444.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2636.4708464522,635.74177680197,1.2406775690314
153340.5845125207,445.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2543.2223924575,788.87286208815,1.2668658850749
153471.293044398,446.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2451.7911247894,939.01979372424,1.2925438543214
153621.22641639342,447.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2346.9119859113,1111.250599408,1.3219985843212
153697.2704098968,448.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2293.7188345179,1198.6035222043,1.3369375886732
153824.48014024863,449.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2204.7349959058,1344.7313258928,1.3619282109142
154016.06388161637,450.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2070.72121665,1564.8065612626,1.3995652446128
154097.97380873826,451.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2013.4248155369,1658.8977736055,1.4156566241074
154365.15197668364,452.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,154365.64554516983,-125.0907732232,10.0,14.0,1826.5323591872,1965.8095072237,1.4681443437787
154587.0222550377,453.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,154587.51582376464,-128.72421482425,10.0,14.0,1671.3329967862,2220.6753605663,1.5117312321207
154642.98788719223,454.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,154643.4814561488,-131.20410499552,10.0,14.0,1632.1847589457,2284.963956149,1.5227257996572
154708.10926080027,455.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1586.6320344545,2359.76989491,1.5355190320865
155084.25853626855,456.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1323.5137468075,2791.8584413686,1.6094143577307
155160.68290770045,457.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1270.0545191628,2879.6483102309,1.6244280881362
155232.9475533399,458.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1219.5050403837,2962.6598371196,1.6386246315576
155302.65124814035,459.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1170.7469594443,3042.7295597893,1.6523180707367
155400.81459244236,460.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1102.0812122345,3155.4913262506,1.6716024686249
155471.2317555274,461.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1052.8240566842,3236.3806210798,1.6854360701669
155597.77130535277,462.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,964.30901268145,3381.7385779322,1.7102950340173
155888.00827078184,463.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,761.28681288996,3715.1383122921,1.7673127035254
156469.73798217595,464.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,636.51081994782,3729.3241059313,1.8372361350686
156556.43935417713,465.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,676.35667556485,3595.9602790718,1.8384693377387
156669.18155467973,466.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,728.17026673975,3422.5405169557,1.8400729338465
156733.23894790988,467.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,757.60949685733,3324.007599856,1.8409840583945
156880.8601193113,468.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,825.45262028101,3096.937094636,1.8430837578401
157228.72243638893,469.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,985.32173585497,2561.8561754432,1.8480316003982
157442.57241333387,470.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1083.6020180279,2232.9126923019,1.8510733096177
157580.81457631497,471.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1147.1347758054,2020.2689536511,1.8530396061199
157770.04647044587,472.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1234.1011819607,1729.1929420191,1.8557311584185
157842.07818801497,473.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1267.2052188618,1618.3939397826,1.8567557062934
158138.58914147833,474.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1403.4744885154,1162.3015556963,1.860973149352
158375.03297626704,475.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1512.1383618207,798.60425867669,1.8643362237953
158500.40520690317,476.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1569.7564096671,605.75701677486,1.8661194639679
158658.70508033092,477.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1705.0831685881,746.27002716344,1.6638003776141
158927.2313421616,478.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1940.028816658,1017.6948118937,1.3029862347031
159107.64980861283,479.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2099.3470479399,1195.6538361882,1.068665720376
159759.19998010725,480.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2853.5556464674,1299.2028080995,1.2139444126354
159951.99245331137,481.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3076.7245556066,1329.8427545932,1.2569321050802
160149.04496547085,482.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3304.8247166291,1361.1597366759,1.3008696750869
160261.26270763585,483.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3434.723517598,1378.9941757411,1.3258913043387
160311.9099193501,484.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3493.3507181383,1387.0433896507,1.3371843113953
160369.74294409665,485.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3560.2959304198,1396.2346239056,1.3500795673129
160595.8360874564,486.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3822.012372607,1432.1669489595,1.4004924405392
160666.36705480117,487.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3903.6562188696,1443.3762302643,1.4162190064246
160811.92313721613,488.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4072.1461582914,1466.5090346882,1.4486742159062
160864.05134708175,489.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4109.1089091648,1468.7813322562,1.460080994965
160976.82912253,490.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3926.1621083803,1406.0840585681,1.482325022248
161061.01694226736,491.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3789.5936025309,1359.2809827466,1.498930032869
161154.55852218549,492.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3637.8515352811,1307.2778108979,1.5173799574887
161261.09679015857,493.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3465.026391237,1248.0493067106,1.5383933187654
161499.77482504267,494.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3077.8456481691,1115.3594924542,1.5854696216869
161712.28745483316,495.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2733.1101221139,997.21598005377,1.627385120696
161803.02770725885,496.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2585.9123358685,946.77016820606,1.6452825179678
161974.34794007585,497.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2307.9986389635,851.52700985723,1.6790733239822
162098.0028925826,498.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2107.4070075683,782.78271720385,1.7034627404813
162396.06827264608,499.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1623.8888011618,617.07731437492,1.7622524658496
162492.55724601884,500.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1467.3655063958,563.43557913588,1.7812837275293
162574.08981341502,501.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1335.1043201329,518.10865481752,1.7973650223271
162634.9232722621,502.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1236.420987956,484.28911897747,1.8093636728851
162721.5342695594,503.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1095.9216315417,436.13891047782,1.826446625437
162791.87146731245,504.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,981.82144421381,397.03589997368,1.8403197714501
162843.57035437785,505.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,897.95610855583,368.2946053451,1.8505167402218
162994.64645223675,506.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1066.9752563314,510.56376971962,1.8455835579285
163159.37743423,507.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1303.0031295371,693.95789546795,1.8358655878877
163213.33378013203,508.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1380.3122150236,754.02720826838,1.8326825427395
163282.0075312521,509.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1478.7085168352,830.48132998934,1.8286312741323
163508.4581766924,510.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1803.1688192179,1082.5876286536,1.8152722777766
163648.41986709673,511.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2003.7070526254,1238.4062338689,1.8070155218357
163754.00461433764,512.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2154.9897259431,1355.9531711741,1.8007867639054
163905.2696806214,513.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2371.7235270363,1524.3557646126,1.7918631882393
164018.61526816955,514.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2534.1259946383,1650.5428041378,1.7851765952819
164178.2545277051,515.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2762.8584070377,1828.268342366,1.7757590010763
164237.4698914794,516.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2847.7026555428,1894.1924917812,1.7722657108393
164403.1703285357,517.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3085.1195717437,2078.6659066928,1.7624905497641
164494.11700195452,518.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3215.4286953973,2179.9163542987,1.757125335298
164658.78476418983,519.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3451.365986826,2363.2400978271,1.7474110947785
164721.2066454218,520.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3540.8045592814,2432.7340460668,1.7437286425502
164970.25897145353,521.0,164970.75254025028,-129.55240730875,164970.7525402496,-129.54453775096,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3897.6487310263,2710.0026754743,1.7290363059072
165055.34942633897,522.0,165055.84299468054,-121.90140373636,165055.84299506104,-128.66348154947,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4019.5670177606,2804.7334261469,1.7240165671711
165115.2438961218,523.0,165115.73746438653,-119.59892594447,165115.73746499384,-130.36813312661,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4105.3842948056,2871.4136206682,1.7204832144531
165300.85471168888,524.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4371.3289611473,3078.0531540365,1.7095334809961
165633.2548246294,525.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4752.2194128868,3331.4063804284,1.7042570546333
165683.15657292507,526.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4706.897939887,3244.0132120369,1.7188689227334
165774.92662639933,527.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4623.5510804527,3083.2958822743,1.7457403643705
165830.18059051642,528.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4573.3686494078,2986.5293529381,1.7619194294987
165938.07185409433,529.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,4475.3802791369,2797.5788714847,1.793511366984
166397.98908246952,530.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3766.0550641647,2655.6856460188,1.7288296820136
166600.69764175333,531.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3407.7249287247,2697.1214305292,1.6690843535911
166765.16596419193,532.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,3116.9924778443,2730.7405040968,1.6206097653749
167020.96742238797,533.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2664.8094447992,2783.0290415749,1.5452160958383
167390.9263368385,534.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2010.8290288233,2858.6525767183,1.4361762164925
167465.32385646034,535.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1879.3157203736,2873.8602206483,1.4142486557652
167538.92101591185,536.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1749.2172173433,2888.9042624509,1.3925569892765
167758.90211408256,537.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1360.354226159,2933.8707375339,1.3277208372986
167844.043527239,538.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1209.8488196992,2951.2745475207,1.3026266739867
167999.46227674565,539.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,935.11339778415,2983.043792175,1.2568193125951
168113.2737873779,540.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,819.61515048646,2931.4451961693,1.2525920905579
168248.94647105612,541.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,837.18717264834,2734.2930650851,1.3006717506505
168446.05483026293,542.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,862.71620592441,2447.8659670237,1.3705229738677
168726.44814662237,543.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,899.0321203409,2040.4137197228,1.4698887045167
168908.4285791234,544.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,922.60181842782,1775.9696981963,1.5343788959167
168980.93931899455,545.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,931.99324707393,1670.6010528322,1.5600752382573
169040.39745963996,546.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,939.69413229857,1584.1997314997,1.5811460029424
169124.48183171108,547.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,950.584551869,1462.0129161788,1.6109438068825
169377.6611727972,548.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1055.8447203632,1428.7887128853,1.6543870123408
169474.25544379183,549.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1121.3874584455,1533.340332483,1.6547519623669
169626.78252885892,550.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1224.8826521467,1698.4324607436,1.6553282363333
169722.77353651475,551.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1290.0160540376,1802.3311207148,1.6556909071251
169774.01222809075,552.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1324.7833762304,1857.7908093192,1.6558844958508
169909.3887960518,553.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1416.6413181662,2004.3195764,1.6563959721682
170199.95699026983,554.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,170200.45055934577,-132.26587802557,10.0,14.0,1613.8024422432,2318.8245154223,1.6574937895539
170251.8427017343,555.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,170252.33627087224,-132.7721551807,10.0,14.0,1649.0087910433,2374.984524828,1.6576898228337
170374.1779096671,556.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1732.0176942549,2507.397596447,1.6581520266152
170632.38827388536,557.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,1907.2228497765,2786.8790967259,1.6591275904679
171010.98124070244,558.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2164.1119945302,3196.6602094301,1.6605579808182
171096.9740778844,559.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2222.4612728708,3289.7370586945,1.6608828767758
171303.30676148704,560.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2362.4655288163,3513.0672419908,1.6616624376906
171399.0836460192,561.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2427.4536403533,3616.7341395692,1.6620242994879
171910.54165282275,562.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2774.4965636537,4170.3255939782,1.6639566771642
171965.2986562784,563.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2811.6511888578,4229.5934298098,1.6641635586866
172283.13308719872,564.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2803.1476650654,3812.9666704207,1.6701873676226
172403.6346712153,565.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,,-1000.0,10.0,14.0,2785.8126162627,3607.1276164016,1.6727747964931
172697.4041580597,566.0,,-1000.0,,-1000.0,,-1000.0,172697.89772689992,-130.03228940541,,-1000.0,10.0,14.0,2743.5516913731,3105.314849663,1.6790826608894
